Codigo linea;Descripcion linea;Codigo parada;Parada;Tiempo espera
A4;ZORROTZAURRE - DEUSTU;1428;DEUSTU;4
A4;ZORROTZAURRE - DEUSTU;1501;DEUSTU;28
A4;ZORROTZAURRE - DEUSTU;1502;DEUSTU;0
A4;ZORROTZAURRE - DEUSTU;1503;DEUSTU;27
A4;ZORROTZAURRE - DEUSTU;1504;DEUSTU;27
A4;ZORROTZAURRE - DEUSTU;1505;DEUSTU;26
A4;ZORROTZAURRE - DEUSTU;1506;ZORROTZAURRE;17
A4;ZORROTZAURRE - DEUSTU;1507;ZORROTZAURRE;17
A4;ZORROTZAURRE - DEUSTU;1508;ZORROTZAURRE;18
A4;ZORROTZAURRE - DEUSTU;1509;ZORROTZAURRE;18
A4;ZORROTZAURRE - DEUSTU;1510;ZORROTZAURRE;19
A4;ZORROTZAURRE - DEUSTU;1511;DEUSTU;25
A4;ZORROTZAURRE - DEUSTU;1512;DEUSTU;24
A4;ZORROTZAURRE - DEUSTU;1513;DEUSTU;25
A4;ZORROTZAURRE - DEUSTU;1514;ZORROTZAURRE;20
A4;ZORROTZAURRE - DEUSTU;1515;ZORROTZAURRE;20
A5;PRIM - PLAZA BIRIBILA;2202;PLAZA BIRIBILA;1
A5;PRIM - PLAZA BIRIBILA;2415;PLAZA BIRIBILA;29
A5;PRIM - PLAZA BIRIBILA;2508;PLAZA BIRIBILA;26
A5;PRIM - PLAZA BIRIBILA;4101;PRIM;21
A5;PRIM - PLAZA BIRIBILA;4103;PLAZA BIRIBILA;24
A5;PRIM - PLAZA BIRIBILA;5107;PRIM;17
A5;PRIM - PLAZA BIRIBILA;5109;PRIM;18
A5;PRIM - PLAZA BIRIBILA;5204;PRIM;19
A5;PRIM - PLAZA BIRIBILA;5205;PRIM;20
A5;PRIM - PLAZA BIRIBILA;5206;PRIM;20
A5;PRIM - PLAZA BIRIBILA;5207;PRIM;20
A5;PRIM - PLAZA BIRIBILA;6113;PRIM;15
A5;PRIM - PLAZA BIRIBILA;6122;PLAZA BIRIBILA;3
A5;PRIM - PLAZA BIRIBILA;6124;PRIM;14
A6;ARANGOITI - DEUSTU;1401;ARANGOITI;5
A6;ARANGOITI - DEUSTU;1422;ARANGOITI;14
A6;ARANGOITI - DEUSTU;1423;ARANGOITI;0
A6;ARANGOITI - DEUSTU;1601;ARANGOITI;6
A6;ARANGOITI - DEUSTU;1605;PLAZA SAN PEDRO;9
A6;ARANGOITI - DEUSTU;1608;ARANGOITI;8
A6;ARANGOITI - DEUSTU;1609;ARANGOITI;7
A6;ARANGOITI - DEUSTU;1701;ARANGOITI;4
A6;ARANGOITI - DEUSTU;1702;PLAZA SAN PEDRO;10
A6;ARANGOITI - DEUSTU;1703;PLAZA SAN PEDRO;11
A7;ARTXANDA - ARENAL;1411;ARTXANDA;6
A7;ARTXANDA - ARENAL;1415;ARTXANDA;4
A7;ARTXANDA - ARENAL;1423;ARTXANDA;2
A7;ARTXANDA - ARENAL;1425;ARTXANDA;0
A7;ARTXANDA - ARENAL;1705;ARTXANDA;10
A7;ARTXANDA - ARENAL;1706;ARTXANDA;10
A7;ARTXANDA - ARENAL;1707;ARTXANDA;11
A7;ARTXANDA - ARENAL;1708;ARTXANDA;13
A7;ARTXANDA - ARENAL;1709;ARTXANDA;14
A7;ARTXANDA - ARENAL;1710;ARTXANDA;15
A7;ARTXANDA - ARENAL;1711;ARTXANDA;16
A7;ARTXANDA - ARENAL;2202;SENDEJA;42
A7;ARTXANDA - ARENAL;2415;SENDEJA;41
A7;ARTXANDA - ARENAL;2504;SENDEJA;36
A7;ARTXANDA - ARENAL;2508;SENDEJA;37
A7;ARTXANDA - ARENAL;2602;SENDEJA;35
A7;ARTXANDA - ARENAL;2706;ARTXANDA;17
A7;ARTXANDA - ARENAL;2707;ARTXANDA;17
A7;ARTXANDA - ARENAL;2708;ARTXANDA;19
A7;ARTXANDA - ARENAL;2709;SENDEJA;29
A7;ARTXANDA - ARENAL;2710;SENDEJA;31
A7;ARTXANDA - ARENAL;2711;SENDEJA;32
A7;ARTXANDA - ARENAL;2712;SENDEJA;33
A7;ARTXANDA - ARENAL;5105;ARTXANDA;46
A7;ARTXANDA - ARENAL;5108;ARTXANDA;44
A7;ARTXANDA - ARENAL;6110;ARTXANDA;53
A7;ARTXANDA - ARENAL;6114;ARTXANDA;51
A7;ARTXANDA - ARENAL;6117;ARTXANDA;49
A7;ARTXANDA - ARENAL;6125;ARTXANDA;55
A7;ARTXANDA - ARENAL;6204;ARTXANDA;56
A8;SAN JUSTO - AMETZOLA;5509;AMETZOLA;36
A8;SAN JUSTO - AMETZOLA;5510;AMETZOLA;34
A8;SAN JUSTO - AMETZOLA;5512;AMETZOLA;38
A8;SAN JUSTO - AMETZOLA;7101;SAN JUSTO;59
A8;SAN JUSTO - AMETZOLA;7304;AMETZOLA;54
A8;SAN JUSTO - AMETZOLA;7305;SAN JUSTO;1
A8;SAN JUSTO - AMETZOLA;7306;AMETZOLA;53
A8;SAN JUSTO - AMETZOLA;7307;AMETZOLA;51
A8;SAN JUSTO - AMETZOLA;7310;SAN JUSTO;0
A8;SAN JUSTO - AMETZOLA;7311;AMETZOLA;55
A8;SAN JUSTO - AMETZOLA;7401;SAN JUSTO;6
A8;SAN JUSTO - AMETZOLA;7402;SAN JUSTO;5
A8;SAN JUSTO - AMETZOLA;7403;SAN JUSTO;6
A8;SAN JUSTO - AMETZOLA;7404;AMETZOLA;47
A8;SAN JUSTO - AMETZOLA;7405;AMETZOLA;40
A8;SAN JUSTO - AMETZOLA;7406;SAN JUSTO;13
A8;SAN JUSTO - AMETZOLA;7407;SAN JUSTO;17
A8;SAN JUSTO - AMETZOLA;7408;AMETZOLA;44
A8;SAN JUSTO - AMETZOLA;7409;SAN JUSTO;4
A8;SAN JUSTO - AMETZOLA;7410;SAN JUSTO;2
A8;SAN JUSTO - AMETZOLA;7411;SAN JUSTO;9
A8;SAN JUSTO - AMETZOLA;7412;SAN JUSTO;21
A8;SAN JUSTO - AMETZOLA;7413;SAN JUSTO;23
A8;SAN JUSTO - AMETZOLA;7414;SAN JUSTO;25
A8;SAN JUSTO - AMETZOLA;7415;SAN JUSTO;19
A8;SAN JUSTO - AMETZOLA;7418;SAN JUSTO;24
A8;SAN JUSTO - AMETZOLA;7702;AMETZOLA;29
A8;SAN JUSTO - AMETZOLA;7703;AMETZOLA;30
A8;SAN JUSTO - AMETZOLA;7704;SAN JUSTO;28
